"","iso3_code","country","region","year","homicide_rate","violence_rate","gdp","inflation_rate","unemployment_rate","hdi","crime_rate","personnel_rate","trafficked_victims","alcohol_consumption_rate"
"184","CPV","Cape Verde","Africa",2015,8.33082804808699,143.555863031528,1749857620.35329,0.131187999024545,11.905,0.658,583.70127823879,171.053632422134,NA,5.82
"185","CPV","Cape Verde","Africa",2016,11.1032612248151,152.616116383668,1849789985.99572,-1.40781637091706,12.075,0.664,595.934714017897,NA,NA,6.11
"186","CPV","Cape Verde","Africa",2017,6.72621133756023,135.480056783384,1996741539.95088,0.784415251101334,12.24,0.668,548.658238841864,NA,NA,6.25
"187","CPV","Cape Verde","Africa",2018,5.42715661636043,117.191568999731,2205099506.99994,1.25699566690509,12.17,0.664,489.961365064109,NA,NA,6.27
"188","CPV","Cape Verde","Africa",2019,5.718935134278,NA,2252177124.32402,1.10666674296063,12.118,0.667,NA,NA,NA,6.27
"189","CPV","Cape Verde","Africa",2020,6.17877248386654,NA,1821565613.68613,0.605795808395385,14.66,0.649,NA,NA,NA,6.01
"190","CYM","Cayman Islands","Americas",2017,4.71839071420707,NA,5166281293.18715,NA,NA,NA,NA,NA,NA,NA
"191","CYM","Cayman Islands","Americas",2018,10.7884840638678,NA,5530178498.90783,NA,NA,NA,NA,NA,NA,NA
"192","CYM","Cayman Islands","Americas",2019,3.02416306287235,NA,5941896599.57333,NA,NA,NA,NA,NA,NA,NA
"193","CYM","Cayman Islands","Americas",2020,4.45695693836771,NA,5655357984.24218,NA,NA,NA,NA,NA,NA,NA
"194","CHL","Chile","Americas",2015,2.34469553764708,33.6101006723102,242450355827.827,4.34877353217053,6.605,0.846,345.865675022737,105.054298075007,7,7.75
"195","CHL","Chile","Americas",2016,3.42846778456836,33.9814612055967,249344863933.461,3.78619355893118,6.926,0.851,346.188152100102,76.6829352992832,13,7.02
"196","CHL","Chile","Americas",2017,4.24093820659053,25.1274530169406,276154259987.103,2.18271846868519,7.29,0.854,147.226493182928,76.0701278057631,6,6.5
"197","CHL","Chile","Americas",2018,4.4114224078121,31.6624273342926,295857562991.709,2.43488981353057,7.647,0.856,142.759290835398,45.5411569019812,16,6.75
"198","CHL","Chile","Americas",2019,4.85307218902863,36.9226820980823,278285058719.466,2.55754475703327,7.533,0.859,157.235460712604,44.9471917766808,37,6.75
"199","CHL","Chile","Americas",2020,5.77710778295587,31.7951057045212,254042159309.311,3.04549084804334,11.006,0.849,100.531123608147,40.9647890893663,18,7.56
"200","CHL","Chile","Americas",2021,4.64777818504262,36.9274355798364,315515014838.539,4.52456838259121,9.325,0.856,87.3421388340712,41.0707639618667,NA,NA
"201","CHL","Chile","Americas",2022,6.74361357604697,47.3313643157367,302116539409.03,11.6438667110561,8.299,0.86,194.278814142184,NA,NA,NA
"202","CHN","China","Asia",2015,0.660106050098035,NA,11061572618578.7,1.43702380935655,4.65,0.741,NA,19.0494408446498,NA,7.35
"203","CHN","China","Asia",2016,0.615882984019197,NA,11233313730348.7,2.00000182191943,4.56,0.749,1.27306736342259,14.3374334460202,NA,7.18
"204","CHN","China","Asia",2017,0.566555783663552,NA,12310491333980.9,1.59313600071436,4.47,0.757,NA,8.69262497112826,1127,6.53
"205","CHN","China","Asia",2018,0.531025483550235,NA,13894907857880.6,2.07479039965576,4.31,0.766,NA,NA,1194,5.73
"206","CHN","China","Asia",2019,0.518966640910828,NA,14279968506271.7,2.89923416358227,4.56,0.775,NA,NA,NA,5.73
"207","CHN","China","Asia",2020,0.502270364156281,NA,14687744162801,2.41942189457782,5,0.781,NA,NA,NA,4.58
"208","COL","Colombia","Americas",2015,27.1287644105246,92.7564777114162,293492370193.166,4.9898311584953,8.572,0.758,120.855324122414,144.098171930591,38,5.02
"209","COL","Colombia","Americas",2016,26.0404221597148,110.251645132331,282720100286.228,7.51346024627675,8.922,0.763,78.2684921790521,376.681152605105,76,5
"210","COL","Colombia","Americas",2017,25.4344880862546,80.0004852543182,311866875156.879,4.31431325695011,9.086,0.765,8.16362685790114,79.3202507244614,98,5.01
"211","COL","Colombia","Americas",2018,23.8772836685833,116.927662870126,334198218098.276,3.24056932930569,9.36,0.766,28.5971616919079,75.4376862761954,113,4.92
"212","COL","Colombia","Americas",2019,23.4122476182123,101.232234080819,323031701192.84,3.52301932741447,10.28,0.768,72.0257872657179,74.5968007472472,124,4.92
"213","COL","Colombia","Americas",2020,22.485472062282,65.6110501784414,270348342541.465,2.52663500084706,15.983,0.756,58.4015450920933,72.4014001708513,104,4.24
"214","COL","Colombia","Americas",2021,25.6674736951585,113.209709141693,318524633225.395,3.49505757399448,13.898,0.752,66.1362553657986,73.6931940450529,181,NA
"215","COL","Colombia","Americas",2022,25.2689091557655,69.2013019849781,345329875078.512,10.1772313546166,10.547,0.758,134.673270083008,NA,NA,NA
"216","CRI","Costa Rica","Americas",2015,11.3783955931086,67.2139541678576,56441920821.0806,0.801982005099623,8.415,0.792,8.63423435790644,181.747909500695,NA,3.5
"217","CRI","Costa Rica","Americas",2016,11.6880897758536,60.3261138820332,58847019609.6549,-0.0174788505908217,8.085,0.796,6.13838163545405,11.3847656467224,5,3.53
"218","CRI","Costa Rica","Americas",2017,12.0748714116306,61.7460464307842,60516044657.2254,1.62590692991732,7.729,0.8,100.113299539713,61.7961080867195,60,3.55
"219","CRI","Costa Rica","Americas",2018,11.6054526979603,67.1950751616727,62420164991.5374,2.22111461526581,9.01,0.804,97.905053774576,27.1984199126555,30,3.45
"220","CRI","Costa Rica","Americas",2019,11.0727988337963,74.5619262500462,64417670521.1842,2.09604635327807,10.807,0.811,145.580097965096,26.6494536763659,62,3.45
"221","CRI","Costa Rica","Americas",2020,11.1260651499432,66.134209624827,62395610760.3912,0.724911478131376,16.432,0.811,112.033620236165,26.5171219406981,51,3.4
"222","CRI","Costa Rica","Americas",2021,11.4087098514792,66.5217036152998,64960725734.1965,1.72647755109241,15.139,0.804,120.219603436091,26.4651024445877,21,NA
"223","CRI","Costa Rica","Americas",2022,12.6620662446107,73.0674569648987,69243626028.5936,8.27477490232654,11.325,0.806,221.165806133,NA,NA,NA
"224","CRI","Costa Rica","Americas",2023,17.3823854273448,NA,86497941439.0174,0.525193508693455,8.304,NA,NA,NA,NA,NA
"225","HRV","Croatia","Europe",2015,0.869603026218531,9.4669215935358,51011170111.8487,-0.464499004644911,16.175,0.844,229.348005338265,152.392054648675,38,8.59
"226","HRV","Croatia","Europe",2016,1.04172807535293,8.73039154059982,52740059263.4245,-1.12500000000002,13.103,0.85,46.5769435188546,180.597767245276,30,8.65
"227","HRV","Croatia","Europe",2017,1.09720601259354,7.35545443768551,56322449844.1579,1.12937210282347,11.208,0.855,44.8072557700444,95.8010777766068,29,8.63
"228","HRV","Croatia","Europe",2018,0.576855823299447,6.80209158307265,61861145806.2687,1.50012501041756,8.432,0.86,41.676419371073,95.4936744153626,76,8.54
"229","HRV","Croatia","Europe",2019,0.799079460461548,8.94861375587579,61867157679.3215,0.771820346498019,6.617,0.866,45.9734200817414,96.4914392645646,NA,8.54
"230","HRV","Croatia","Europe",2020,0.976355119884204,7.47454086222463,58221300897.8838,0.154811374562106,7.507,0.86,37.7232030363495,97.6529469012756,NA,7.65
"231","HRV","Croatia","Europe",2021,0.812780655623358,9.61653610727436,69602166351.4771,2.55450699642041,7.608,0.867,38.6903875372938,99.1733141099566,NA,NA
"232","HRV","Croatia","Europe",2022,0.769162537070223,10.0203801488365,71997070660.4835,10.7805806758686,6.96,0.878,70.033489584981,NA,NA,NA
"233","CUB","Cuba","Americas",2015,5.45860481588276,NA,87132800000,NA,2.4,0.765,NA,NA,11,5.85
"234","CUB","Cuba","Americas",2016,5.04319692132225,NA,91370407863.7,NA,2,0.763,NA,NA,6,5.91
"235","CUB","Cuba","Americas",2017,4.55170752985625,NA,96850649691.7406,NA,1.7,0.764,NA,NA,NA,5.95
"236","CUB","Cuba","Americas",2018,4.33429929651939,NA,100050036096.123,NA,1.7,0.765,NA,NA,NA,6.01
"237","CUB","Cuba","Americas",2019,4.41825030748813,NA,103427600000,NA,1.2,0.766,NA,NA,NA,6.01
"238","CYP","Cyprus","Asia",2015,1.26339195472003,3.11636682164274,19909269064.1204,-2.0969976905311,15.026,0.874,43.7765312310492,212.039283067179,33,8.12
"239","CYP","Cyprus","Asia",2016,1.08524879746085,3.26767220334367,21046452116.3809,-1.42916666666665,13.006,0.881,39.288093485001,207.491222006842,30,8.09
"240","CYP","Cyprus","Asia",2017,0.579219427350576,3.46349575946364,22946583374.7569,0.531766496174467,11.155,0.891,32.5190335641109,116.692028203021,23,8.07
"241","CYP","Cyprus","Asia",2018,1.23068743738878,3.7506664758515,25597301190.9231,1.43549119531759,8.504,0.896,13.1273326654803,65.214713348868,41,8.05
"242","CYP","Cyprus","Asia",2019,1.22066636990911,3.76662765571953,25947020102.4332,0.250370996758493,7.155,0.901,12.2008510020915,145.774690486479,36,8.05
"243","CYP","Cyprus","Asia",2020,1.21208497200488,4.17880723681681,25227189744.9083,-0.638422797978959,7.755,0.9,9.65050511043883,143.807148122979,25,6.36
"244","CYP","Cyprus","Asia",2021,1.28597928930355,5.58023155894216,29482912835.3642,2.44608867175474,7.513,0.901,10.6782208843955,145.44961586727,NA,NA
"245","CYP","Cyprus","Asia",2022,0.639238794443577,5.36503988193715,29250532020.0746,8.39548297993334,6.807,0.907,26.6311447756583,NA,NA,NA
"246","CYP","Cyprus","Asia",2023,0.87292026746277,NA,32229622669.1951,3.54134188751663,5.964,NA,NA,NA,NA,NA
"247","CZE","Czechia","Europe",2015,0.836200010680555,11.8535574746346,188033050459.881,0.309364548494975,5.048,0.891,120.659860632065,124.204208404608,50,13.22
"248","CZE","Czechia","Europe",2016,0.617425202023901,11.3479585848906,196272068576.338,0.683504209385703,3.952,0.894,101.813415813741,125.470299900519,38,13.2
"249","CZE","Czechia","Europe",2017,0.626702958465261,11.1814780367253,218628940951.675,2.4505339846014,2.893,0.896,92.5130677853631,126.601119234511,24,13.26
"250","CZE","Czechia","Europe",2019,0.863633995329353,11.6954391235627,252548179964.897,2.8478759591805,2.015,0.896,85.6255144435193,127.170105812247,15,13.29
"251","CZE","Czechia","Europe",2020,0.607732214954125,10.2407098582374,245974558654.043,3.16129528497801,2.551,0.891,70.8063422680731,126.821368700309,13,11.99
"252","CZE","Czechia","Europe",2021,0.437647129115703,10.3238209249854,281791218507.1,3.83984491500146,2.803,0.891,65.8381435668425,127.298230164524,NA,NA
"253","CZE","Czechia","Europe",2022,0.838575542220087,11.932004265518,290565654835.809,15.1001651468371,2.224,0.895,96.230355176765,NA,NA,NA
"254","DNK","Denmark","Europe",2015,1.09197301206313,27.3932584639063,302673070846.857,0.452034153691575,6.278,0.936,416.736152046121,46.8567129116399,93,9.61
"255","DNK","Denmark","Europe",2016,0.981275682919688,34.1489778582735,313115929314.339,0.250000000000031,5.989,0.943,423.848513663976,46.4378703924569,121,9.52
"256","DNK","Denmark","Europe",2017,1.23751914015079,52.4899843741421,332121063806.391,1.14713216957602,5.833,0.944,402.744005719978,46.129335192019,98,9.5
"257","DNK","Denmark","Europe",2018,1.00577697485176,61.6009495459495,356841216410.068,0.813609467455631,5.131,0.942,364.984325486076,45.5968743820726,97,9.4
"258","DNK","Denmark","Europe",2019,0.862682064736352,52.589098666328,346498737961.635,0.75813157251162,5.018,0.946,344.178101353114,45.1897513567893,64,9.4
"259","DNK","Denmark","Europe",2020,0.823943665598344,70.9278172135907,354762748338.661,0.420711974110115,5.637,0.946,303.327749071488,45.0496103592476,77,9.49
"260","DNK","Denmark","Europe",2021,0.632020444665671,71.3556775905421,405687998852.691,1.8530454398968,5.043,0.947,267.556948397385,50.5018498555149,80,NA
"261","DNK","Denmark","Europe",2022,0.986015327608268,61.5919574469784,400167196948.707,7.6965669988926,4.434,0.952,471.470217893426,NA,NA,NA
"262","DMA","Dominica","Americas",2015,12.8559490904416,60.1531445095971,540737037.037037,-0.84382698463833,NA,0.719,104.085573006316,218.908244234464,NA,6.31
"263","DMA","Dominica","Americas",2016,22.8326792722083,57.2402584532445,576229629.62963,0.141816225732312,NA,0.728,96.325365679629,143.111971866877,NA,6.3
"264","DMA","Dominica","Americas",2017,26.9874863287076,42.7696420764898,521551851.851852,0.296252889279487,NA,0.709,98.6159274868565,139.604440557525,NA,6.21
"265","DMA","Dominica","Americas",2018,18.3557485262452,38.9303237974211,554770370.37037,0.98919111918989,NA,0.744,117.508167915877,220.833774577288,NA,6.1
"266","DMA","Dominica","Americas",2019,18.2001456011648,233.60186881495,611537037.037037,1.50462353858141,NA,0.745,317.180315220299,224.421795374363,NA,6.1
"267","DMA","Dominica","Americas",2020,20.8349248900958,180.370921191401,504214814.814815,-0.727116412668203,NA,0.738,253.352686663564,215.988721360659,NA,5.02
"268","DMA","Dominica","Americas",2021,13.8097704125669,170.649305812433,555266666.666667,1.4831944499819,NA,0.737,230.20887277749,229.518384256862,NA,NA
"269","DMA","Dominica","Americas",2022,26.1213266884344,182.260083961408,607159259.259259,7.7806152516404,NA,0.74,201.68413816807,NA,NA,NA
"270","DOM","Dominican Republic","Americas",2016,15.3501389491538,25.7133825095046,75704647877.6559,1.61416607245223,7.284,0.759,17.5403019852159,NA,157,6.64
"271","DOM","Dominican Republic","Americas",2017,11.4207958416281,25.9259579286433,79998046305.79,3.27955694678546,5.832,0.761,118.28726131695,NA,102,6.69
"272","DOM","Dominican Republic","Americas",2018,9.92055106246037,25.8398772898429,85555390139.118,3.56443426013508,5.861,0.763,131.145412149201,14.6244528021888,102,6.76
"273","DOM","Dominican Republic","Americas",2019,9.4285152670728,24.000135515762,88941372558.2397,1.81060377042959,6.356,0.765,124.241365212252,86.880388460547,96,6.76
"274","DOM","Dominican Republic","Americas",2020,8.73663050071348,18.8914861399403,78844656298.1776,3.78103179915517,6.126,0.76,97.9084452034171,NA,195,6.5
"275","DOM","Dominican Republic","Americas",2021,10.5415837596289,29.4480761339803,94243425938.3647,8.24300347981809,7.702,0.756,15.5005654258479,2.18566967029848,83,NA
"276","DOM","Dominican Republic","Americas",2022,12.3699540673059,27.2637706131392,113537368176.13,8.81109209279587,5.504,0.766,16.1964169405378,NA,NA,NA
"277","ECU","Ecuador","Americas",2015,6.48312147109806,26.9459697715068,97209558000,3.96664623255358,3.616,0.764,64.5245527747287,NA,35,3.85
"278","ECU","Ecuador","Americas",2016,5.83348058968642,26.1807095495415,97671433000,1.72826463324533,4.597,0.761,58.0030862498455,NA,54,3.53
"279","ECU","Ecuador","Americas",2017,5.80944632742375,29.7505254340469,104467486000,0.417335588666825,3.836,0.762,42.1414441668687,NA,68,3.3
"280","ECU","Ecuador","Americas",2018,5.84167348782934,60.5067199226689,107478962000,-0.224103246005552,3.53,0.761,40.0191854505266,NA,107,3.26
"281","ECU","Ecuador","Americas",2019,6.84396751542819,50.2537197712996,107595829000,0.266012515466155,3.812,0.758,42.1266284669111,8.5621666052324,104,3.26
"282","ECU","Ecuador","Americas",2020,7.80050892066655,44.0590880591038,95865472000,-0.338872392562139,6.127,0.734,32.9076863212959,118.207274759168,112,2.54
"283","ECU","Ecuador","Americas",2021,14.0242548813931,46.118925119525,107435101000,0.133251386096389,4.552,0.746,41.6041657430942,117.498084166543,72,NA
"284","ECU","Ecuador","Americas",2022,26.992944836398,32.7950034521891,116586079000,3.46616972213077,3.761,0.765,70.7800183940399,NA,NA,NA
"285","EGY","Egypt","Africa",2015,1.75085293194547,NA,329366576819.407,10.370490343517,13.052,0.695,NA,NA,72,0.18
"286","EGY","Egypt","Africa",2016,1.53531582157987,NA,332441717791.411,13.813606214829,12.45,0.702,NA,NA,81,0.16
"287","EGY","Egypt","Africa",2017,1.33609215404836,NA,248362771739.13,29.5066083940039,11.767,0.709,NA,NA,60,0.15
"288","SLV","El Salvador","Americas",2015,106.819603579869,44.6825631440912,23438240000,-0.731384487387957,3.998,0.663,58.647000903751,142.040971266661,45,2.89
"289","SLV","El Salvador","Americas",2016,84.4091122164431,38.0220402586578,24191430000,0.60404908699661,4.418,0.664,2.34266598131306,143.788266877423,49,3.01
"290","SLV","El Salvador","Americas",2017,63.2235219586845,35.3891236347666,24979190000,1.0123540331558,4.385,0.667,13.8020773670893,142.02154099755,45,3.15
"291","SLV","El Salvador","Americas",2018,53.3112992709289,30.3184336625466,26020850000,1.09033000581892,4.006,0.673,16.6697390502718,97.4500596924037,46,3.28
"292","SLV","El Salvador","Americas",2019,38.18339398145,31.934494549401,26881140000,0.0753241350024612,4.17,0.676,18.1383063674392,97.9854676996033,104,3.28
"293","SLV","El Salvador","Americas",2020,21.3103023154811,25.9011371833452,24921190000,-0.371590212324095,5.008,0.666,12.5532328725094,172.376667618559,38,3.15
"294","SLV","El Salvador","Americas",2021,17.183578263993,31.0835357352967,29043140000,3.46692585313082,4.327,0.669,19.5340346456712,176.222742252027,30,NA
"295","SLV","El Salvador","Americas",2022,7.82779853266654,41.4386339373304,31988920000,7.19861615609867,2.999,0.674,30.7635638704171,NA,NA,NA
"296","EST","Estonia","Europe",2015,3.42294606121597,15.6314536795529,22890762090.1508,-0.49232600654737,6.412,0.883,113.024833769484,112.196565339857,13,15.06
"297","EST","Estonia","Europe",2016,2.50773979691867,NA,24072829276.7744,0.148684907627373,6.882,0.884,93.6645035933295,103.486062286177,10,13.92
"298","EST","Estonia","Europe",2017,2.20105665899333,8.6397798740945,26924385103.0659,3.41723549488054,5.807,0.886,59.2650560887036,101.977231966325,10,12.33
"299","EST","Estonia","Europe",2018,2.11776593845772,11.118271176903,30624720196.229,3.43632688420446,5.412,0.89,58.4654668009935,93.6229025293184,10,11.26
"300","EST","Estonia","Europe",2019,1.9592491253083,12.4336963721488,31290453293.545,2.27725931243522,4.514,0.893,54.0184692270652,94.4584145605366,12,11.26
"301","EST","Estonia","Europe",2020,3.15921543141343,11.558716776838,31330419851.1487,-0.44453109767983,6.956,0.891,53.5909401570535,102.388667743809,5,10.68
"302","EST","Estonia","Europe",2021,1.95679840686505,11.991662031814,36864792511.6351,4.65316673847473,6.178,0.89,63.3354277251588,96.1089063679489,NA,NA
"303","EST","Estonia","Europe",2022,1.50822510561346,10.8139740072485,37921480881.5429,19.3982634080616,5.571,0.899,104.454014970642,NA,NA,NA
"304","SWZ","Eswatini","Africa",2015,9.8771006476556,NA,4063245671.29285,4.95124493704919,23.279,0.577,NA,NA,NA,7.73
"305","SWZ","Eswatini","Africa",2016,10.1529595877198,NA,3816019193.16561,7.8472745908568,22.718,0.59,NA,NA,NA,7.74
"306","SWZ","Eswatini","Africa",2017,11.2906909989743,NA,4402969225.92165,6.22137528933118,24.83,0.601,NA,NA,NA,8.04
"307","SWZ","Eswatini","Africa",2021,12.6649058812971,100.29878553897,4850842540.99267,NA,35.707,0.612,0,NA,NA,NA
"308","FJI","Fiji","Oceania",2020,2.17291633620231,NA,4432466219.87685,-2.5952432588738,4.623,0.722,NA,NA,11,3.58
"309","FIN","Finland","Europe",2015,1.49649755696774,21.2273224892532,234534382384.766,-0.207928839905268,9.376,0.93,245.878198603841,40.6183503572098,54,9.43
"310","FIN","Finland","Europe",2016,1.34662512995387,23.2747775839325,240771351298.833,0.356684500891695,8.818,0.931,242.823200798124,34.5391148196277,134,9.3
"311","FIN","Finland","Europe",2017,1.21638157345311,22.6003177634763,255647979916.471,0.754015047084346,8.64,0.934,216.939535547995,33.3698766518194,131,9.23
"312","FIN","Finland","Europe",2018,1.59551486267422,25.2329639483315,275708001767.843,1.08382098409305,7.361,0.936,214.599166476444,33.5811414839986,163,9.16
"313","FIN","Finland","Europe",2019,1.46698283467085,28.1029410056346,268514916972.549,1.02409392963431,6.695,0.939,211.560205066089,33.6332334379255,229,9.16
"314","FIN","Finland","Europe",2020,1.77232240063601,29.7186947150379,271886077382.102,0.290554555653239,7.759,0.939,237.67205090978,33.9402323282147,247,9.08
"315","FIN","Finland","Europe",2021,1.28251630421431,34.1479642930946,296470417085.267,2.19457432340007,7.606,0.941,223.504432448602,34.2821511096321,243,NA
"316","FIN","Finland","Europe",2022,1.24531978593855,38.7944185489119,281887430795.721,7.12350773301402,6.719,0.942,367.084176669006,NA,NA,NA
"317","FRA","France","Europe",2015,1.58596405512767,97.9690116101189,2439188643162.5,0.0375143805125182,10.354,0.893,763.37096597231,129.842187643713,1432,11.73
"318","FRA","France","Europe",2016,1.21739067108997,86.3503485636407,2472964344587.17,0.18333486112386,10.057,0.896,209.822615083621,104.756991888421,1516,11.6
"319","FRA","France","Europe",2017,1.10688300856165,106.15345833306,2595151045197.65,1.03228275064662,9.41,0.899,151.306542097949,92.9803553053924,198,11.4
"320","FRA","France","Europe",2018,1.08279983660924,124.440563789398,2790956878746.66,1.85081508315502,9.018,0.903,147.377251362813,78.3253737173697,1525,11.3
"321","FRA","France","Europe",2019,1.16925903402837,138.881730908341,2728870246705.88,1.10825492288294,8.415,0.905,207.864753034247,94.569608560181,1486,11.3
"322","FRA","France","Europe",2020,1.07320011042795,139.93578241424,2647418691598.45,0.476498852725066,8.01,0.9,174.134265470698,28.5133140321705,1020,10.32
"323","FRA","France","Europe",2021,1.13742999459302,165.593174494386,2959355819170.5,1.64233141038385,7.874,0.906,181.371632305847,42.3442149122424,NA,NA
"324","FRA","France","Europe",2022,1.27037418693731,178.065920443814,2779092236505.85,5.22236748369735,7.308,0.91,367.680292711543,NA,NA,NA
"325","FRA","France","Europe",2023,1.55968696557558,NA,3030904089607.9,4.87835726508441,7.323,NA,NA,NA,NA,NA
"326",NA,"French Guiana","Americas",2018,13.0000234956885,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",NA,"French Guiana","Americas",2019,13.3000234095169,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",NA,"French Guiana","Americas",2020,13.3000228546291,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","GEO","Georgia","Asia",2016,1.03417826581564,NA,15444548901.9637,2.13492713939121,16.604,0.802,NA,7.3718348178653,NA,13.97
"330","GEO","Georgia","Asia",2017,2.41257721572682,NA,16473125375.0684,6.03531725272117,13.939,0.807,NA,7.79448023542512,11,13.97
"331","GEO","Georgia","Asia",2018,2.35928770718324,6.06169051358687,17902544880.6471,2.6152447139767,12.667,0.816,NA,NA,7,14.33
"332","GEO","Georgia","Asia",2019,2.04200104433768,19.4321592888108,17638337116.9126,4.85289821696723,11.565,0.816,21.732725400451,NA,29,14.33
"333","DEU","Germany","Europe",2015,0.830965265091444,48.904620856502,3357585719351.56,0.514426137125456,4.624,0.941,412.963743702078,171.072232496381,470,12.15
"334","DEU","Germany","Europe",2016,1.16966276654783,53.2290083216465,3469853463945.53,0.491747008445174,4.122,0.941,252.583217397879,93.0774632669715,536,12.17
"335","DEU","Germany","Europe",2017,0.9839711463351,38.0999644764112,3690849152517.65,1.50949485109628,3.746,0.944,218.598045495228,171.209769165695,671,12.23
"336","DEU","Germany","Europe",2018,0.95058070830712,46.8144914565313,3974443355019.6,1.73216879766942,3.384,0.946,204.91785744191,93.0176508482316,503,12.22
"337","DEU","Germany","Europe",2019,0.749265097821008,47.1177100640169,3889177589254.9,1.44565976888253,3.136,0.951,198.981478130702,170.66226411484,494,12.22
"338","DEU","Germany","Europe",2020,0.93844893448124,48.0691065154901,3887727161914.41,0.144877925813982,3.856,0.948,188.902810148132,94.7615942485706,494,11.84
"339","DEU","Germany","Europe",2021,0.833247860486253,51.0948786967956,4278503934689.85,3.06666666666673,3.638,0.948,177.418970991645,175.452026473783,NA,NA
"340","DEU","Germany","Europe",2022,0.822839500849246,59.2226536078919,4082469490797.68,6.87257438551097,3.135,0.95,324.641502696738,NA,NA,NA
"341","GHA","Ghana","Africa",2015,1.81843756450041,NA,49406010054.2663,17.1499695007878,6.806,0.586,NA,NA,NA,5.01
"342","GHA","Ghana","Africa",2016,1.85759752141676,NA,56164929304.8754,17.4546347070868,5.237,0.586,NA,NA,NA,4.71
"343","GHA","Ghana","Africa",2017,2.01507087722289,NA,60405924078.7278,12.3719215507048,3.369,0.585,NA,NA,558,4.58
"344","GHA","Ghana","Africa",2018,1.61966186578374,35.799386219418,67298914624.3723,7.80876516610703,3.251,0.589,NA,NA,331,4.55
"345","GHA","Ghana","Africa",2019,1.81141661979507,37.233441267539,68337969247.7067,7.14364003330857,3.156,0.599,NA,NA,611,4.55
"346","GHA","Ghana","Africa",2020,1.72465216562553,27.7058600537593,70043095503.6675,9.88728956269944,3.285,0.601,NA,NA,NA,4.26
"347","GHA","Ghana","Africa",2021,1.83656513466576,29.7210858581205,79524421861.2743,9.9710886750444,3.338,0.6,NA,NA,NA,NA
"348","GHA","Ghana","Africa",2022,1.81324635008371,NA,74263364041.8742,31.2558951049016,3.084,0.602,NA,NA,NA,NA
"349","GRC","Greece","Europe",2015,0.860581932905886,3.98696637426137,195683527003.375,-1.73588804765284,24.981,0.881,154.336810115187,101.653541866833,57,7.48
"350","GRC","Greece","Europe",2016,0.781414102775676,3.30007920190085,193148146586.933,-0.825653978390973,23.514,0.877,113.288131177305,102.593159910256,62,7.34
"351","GRC","Greece","Europe",2017,0.804322466344483,3.13662380407303,199844406013.531,1.12125452031419,21.414,0.88,104.007445834861,103.695247579652,38,7.28
"352","GRC","Greece","Europe",2018,0.931039940578962,3.16106868714246,212049447242.111,0.62562141345364,19.179,0.886,87.6245620266534,104.516286662872,31,7.12
"353","GRC","Greece","Europe",2019,0.737656733141517,3.23670534509852,205252760889.364,0.253007522038157,17.045,0.89,90.5115619721904,106.514164648514,154,7.12
"354","GRC","Greece","Europe",2020,0.741992756628659,2.32850433454834,188480337285.605,-1.24798355581405,15.899,0.887,58.450360494327,107.860062449155,167,5.81
"355","GRC","Greece","Europe",2021,0.852052561112034,2.60189833268419,214667807441.202,1.22382501019854,14.657,0.887,61.4118080124533,92.6056676813112,157,NA
"356","GRC","Greece","Europe",2022,1.12662808591377,3.24644967369536,217581324512.059,9.64525981280632,12.426,0.893,117.997440724678,NA,NA,NA
"357","GRL","Greenland","Americas",2015,7.15633917469518,NA,2499113022.81675,NA,NA,NA,NA,NA,NA,NA
"358","GRL","Greenland","Americas",2016,5.36519064310752,NA,2707139544.46695,NA,NA,NA,NA,NA,NA,NA
"359","GRD","Grenada","Americas",2015,5.04288553910548,77.0440846252226,997007407.407407,-0.515448031435329,NA,0.786,167.735978526913,467.727633752033,NA,7.77
"360","GRD","Grenada","Americas",2016,9.16926462497708,82.8938569631766,1061640740.74074,1.65038994431573,NA,0.787,191.78052829254,297.0286025485,NA,7.84
"361","GRD","Grenada","Americas",2017,9.9238756042193,71.0292207598288,1125685185.18519,0.908458255874249,NA,0.786,0,305.434838040972,NA,7.94
"362","GRD","Grenada","Americas",2018,9.84914394523876,128.76843750627,1166514814.81481,0.804102313277033,NA,0.79,0,233.506787701702,NA,8.06
"363","GRD","Grenada","Americas",2019,13.0374378175329,115.97887391847,1213485185.18519,0.598149764736022,NA,0.79,0,153.073488661212,NA,8.06
"364","GRD","Grenada","Americas",2020,11.3210903827337,232.801152235421,1043411111.11111,-0.740732597045498,NA,0.786,281.895150530069,NA,NA,7.33
"365","GRD","Grenada","Americas",2021,4.01251905946553,243.426156274242,1122800000,1.21951193916838,NA,0.788,264.826257924725,57.7802744563038,NA,NA
"366","GRD","Grenada","Americas",2022,6.37767812655705,333.917004769023,1224577777.77778,2.5805392590792,NA,0.793,271.290483308421,NA,NA,NA
"367",NA,"Guadeloupe","Americas",2015,9.7722685569742,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",NA,"Guadeloupe","Americas",2016,5.78101514625968,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","GUM","Guam","Oceania",2019,4.15124774646551,NA,6.355e+09,NA,5.402,NA,NA,NA,NA,NA
